76	18	349	127	26	6951	3883	2708	469	486	692	814	283	106	59	5	79052	40452	19556	33972	58215	20200	17071	8963	1008	20202	2817	7543	9944	5135	12492	3274	7514	5759	1235	5169	7326	8616	9713	4199	1954	2860	806	500	1065	106	2460	1881	930	1512	755	328	3370	2210	1769	113	33	144	190	40	644	356	100	185	242	217	41	66	31	39	5	3	2	0
77	20	379	151	39	7455	4544	2823	571	570	722	1161	445	139	115	9	85782	47301	21455	35779	60780	21220	20589	7996	1194	20131	3256	11319	10514	5620	18054	5254	7174	7860	1930	5609	7262	9711	9797	5049	2057	3535	1474	991	1386	230	2492	2455	1284	2797	903	356	3820	2938	2735	94	80	149	308	74	884	589	258	219	334	445	55	89	65	82	16	5	7	0
78	21	403	168	42	7950	5142	3098	675	611	751	1324	519	144	129	7	88028	53671	24526	38253	66995	24595	24593	9147	1522	21282	4191	14142	11251	6107	20502	6317	7884	9613	2361	6442	8260	10657	10576	5900	2102	3828	1852	1240	1699	318	2599	2449	1461	3235	921	355	4127	3418	3109	131	100	160	240	68	965	670	305	225	343	498	57	79	54	72	15	6	2	0
79	22	446	187	44	8711	5934	3564	811	800	876	1404	585	170	137	7	97481	56290	29881	38428	72448	29205	30352	11142	1990	24555	4627	15624	11675	7293	21396	7263	9343	10216	2964	7430	8523	13746	15336	8021	2438	4456	1945	1395	1776	371	2933	2872	1802	3483	1431	649	5395	3729	3919	200	126	177	247	74	1143	778	318	346	525	614	66	75	55	92	20	5	2	0
8	24	470	220	56	9201	6797	3654	1038	874	901	1751	756	201	214	16	101118	65256	32252	40662	75599	31784	38060	10558	2867	24169	4251	20115	12287	8106	26783	9138	9075	12357	3945	8129	8668	14978	14600	9677	2662	5407	2968	2219	2118	453	3151	3502	2171	5326	1477	617	5693	4651	4935	154	221	182	511	157	1280	1066	560	371	541	863	91	216	145	181	44	6	13	2
80	15	311	82	23	6100	2703	2526	212	329	625	745	193	101	44	6	70168	28547	15084	30927	55170	14645	8336	8677	282	17927	2729	5265	8896	3663	11164	2440	6929	5367	558	3899	6910	5558	7027	2047	1775	2831	622	289	1051	84	2174	1784	718	1221	556	136	2208	2119	1322	125	11	129	204	38	512	249	72	115	140	153	45	90	28	40	1	6	1	1
81	22	429	183	48	8433	5639	3265	767	720	824	1470	600	182	159	14	94351	56283	27056	38893	69283	26099	28036	9045	1802	22525	3771	15609	11570	6681	22610	7252	7981	9996	2854	6958	8070	12351	12224	7179	2299	4826	2133	1525	1791	357	2886	3155	1808	3887	1203	457	4771	3926	3850	179	132	171	429	121	1009	884	372	291	437	630	78	194	107	130	27	5	17	1
82	23	477	201	52	9324	6480	3921	882	901	960	1654	697	227	181	11	102483	59830	32252	40172	79153	31960	33434	12607	2143	25600	4652	18335	12267	7725	24724	8724	9994	12144	3549	8029	8964	15644	17126	9014	2636	6182	2522	1789	1921	460	3143	3891	2388	4632	1632	735	5983	4590	4854	284	181	191	374	112	1446	1139	497	394	702	760	95	142	94	162	24	13	5	1
83	17	329	111	25	6517	3304	2582	385	456	614	812	222	93	66	7	74854	35051	16536	32241	56164	17157	13449	8639	809	17889	2650	6039	9658	4062	12406	2346	6826	6013	825	4336	7020	8094	8706	3555	1698	2523	978	449	1052	53	2222	1604	660	1633	863	298	2807	2304	1513	97	55	121	248	43	546	355	87	187	186	320	26	83	45	42	9	2	5	0
84	18	357	122	31	7083	3778	2807	425	483	700	1015	294	124	89	8	79761	39796	19348	34822	61134	19137	15596	8920	857	20045	3362	8068	10258	4830	15270	3464	7344	7630	1131	5099	7594	8544	8948	3895	1992	3501	1400	590	1304	117	2419	2166	902	2203	771	257	3104	2809	1894	126	95	142	306	49	772	569	146	195	238	363	50	91	61	68	9	8	5	0
85	24	518	204	72	10075	6820	4419	805	964	1072	2410	883	306	307	29	108294	62452	33715	42909	91593	32742	31371	13232	1629	26830	5853	24192	12958	8019	35566	11331	10694	18020	3696	8117	9648	16441	15512	8762	3277	9105	4450	2695	2922	700	3506	5244	3083	8226	2070	540	6038	6879	6737	260	302	195	1051	261	1779	1791	951	452	767	1410	134	403	276	290	83	7	30	3
86	20	381	157	33	7573	4727	2891	645	608	757	1002	399	114	93	3	86586	47878	22796	35782	60232	23118	23060	8995	1548	22183	2994	10370	10574	6309	15697	4711	8115	7129	1915	6038	7460	10611	11464	5885	2194	2824	1216	866	1312	181	2747	1946	1117	2229	990	439	4159	2598	2473	125	77	181	90	25	842	468	201	280	289	405	48	38	20	64	9	1	3	0
87	26	501	262	63	9705	8021	3877	1367	981	925	2014	967	201	253	13	105259	75945	36627	41997	80124	36030	49956	10668	4156	25437	5710	26510	12680	9350	30914	11549	9399	14776	5755	9172	9131	16523	15739	12205	2658	5525	3634	3021	2460	682	3164	3321	2450	6414	1564	707	6436	5067	5953	156	286	189	483	133	1392	1307	707	413	630	1069	75	149	148	117	53	5	9	0
88	23	455	200	53	8968	6244	3502	874	801	891	1660	692	199	194	11	98721	61021	30038	40569	74092	28561	32241	9636	2157	24261	4524	18370	12064	7582	25461	8511	8668	11743	3376	7673	8709	13837	13329	8291	2507	5113	2682	1903	1957	453	3050	3410	2154	4887	1299	509	5270	4448	4445	203	197	188	360	114	1395	1028	516	350	521	814	88	128	96	144	38	9	5	0
89	25	491	248	52	9518	7796	3791	1289	951	959	1576	838	203	161	12	104856	71602	38156	40682	75155	37272	48393	11272	3911	26435	4430	21924	12160	9556	24200	10631	9579	10703	5241	9337	8785	15808	17777	11963	2672	5223	2043	2114	1909	584	3182	3407	2677	4045	1497	839	6737	4039	5084	254	118	187	383	160	1246	927	411	362	630	604	77	139	88	127	15	2	8	0
9	16	306	104	16	5941	3179	2305	367	378	564	509	166	57	23	4	70471	33656	17342	29296	49060	16744	13520	7845	786	17267	2000	4531	8831	4171	7796	1920	6110	3683	712	4254	6237	6344	8178	3184	1587	1566	331	197	726	40	1956	978	491	572	588	246	2505	1345	1057	62	6	107	139	37	279	116	30	131	95	102	14	54	9	15	0	0	3	0
90	28	545	313	65	10614	9649	4258	1853	1232	1054	1974	1173	249	233	17	115215	84953	43857	42622	82720	44863	68249	12786	6454	27728	4714	30238	13043	11072	29995	14164	10541	13766	8483	11078	8973	20638	22021	17085	3014	6648	3068	3325	2283	855	3569	4457	3593	5829	2088	1314	8809	5165	7402	244	218	199	572	240	1556	1223	708	493	943	893	107	240	153	197	25	10	12	2
91	19	385	139	32	7544	4472	3095	529	567	772	1012	342	124	92	6	84703	43982	23926	35353	64421	23996	20250	10378	1171	22092	3228	9218	10631	6016	15533	4351	8700	7264	1486	6136	7882	9799	11327	5132	2163	3348	1210	734	1349	124	2774	2088	1087	2360	963	368	3728	2686	2255	142	74	167	207	41	811	551	183	250	253	375	50	70	47	63	12	1	4	0
92	21	406	166	44	8092	5006	3118	659	648	804	1392	516	169	145	10	90523	51405	23435	38382	67304	23187	23493	8981	1480	22059	4116	13742	11355	6198	21584	5817	8038	10059	2268	6124	7998	11632	10761	5896	2284	4501	2076	1282	1836	288	2812	2993	1567	3599	1073	397	4180	3673	3377	173	124	173	360	86	1130	850	347	278	405	584	69	111	84	112	21	8	5	0
93	30	577	354	81	11102	10843	4446	2203	1337	1020	2522	1473	266	357	27	118120	95973	47728	44705	89572	46883	80564	11587	8131	26492	5453	39302	13751	11307	38762	17680	9836	17676	10750	12050	9523	21930	20798	19995	2959	7488	4861	5032	2778	1103	3369	4415	3931	9036	2286	1166	8880	6291	9179	134	425	175	959	370	1645	1747	1195	475	940	1464	97	303	295	214	73	6	30	1
94	12	227	53	13	4451	1550	1748	117	201	421	407	79	56	21	3	54128	17919	7900	23723	39242	8087	4072	6265	143	12486	1428	2111	6911	1974	6102	799	4658	3061	187	2041	4968	3497	4070	996	1159	1516	293	100	560	12	1468	1007	262	514	332	84	1190	1126	497	78	7	83	108	12	295	120	21	63	78	77	22	45	11	20	0	2	2	0
95	25	499	240	60	9747	7531	3983	1180	958	983	1935	878	237	224	18	105872	70596	35585	41823	81516	35433	43823	11618	3327	26168	5286	24025	12571	8920	29188	10609	9910	14125	4955	8954	9167	16299	16313	10990	2884	6504	3209	2520	2369	603	3240	4027	2822	5730	1747	723	6454	5259	5679	249	222	196	636	194	1480	1291	603	399	721	981	98	220	166	161	42	7	18	0
96	22	440	185	46	8602	5862	3513	781	729	852	1466	609	181	139	11	94445	57510	28793	39371	72928	28944	29470	10962	1829	23159	4572	16562	11733	7084	22190	7513	8944	10550	2994	7429	8730	12420	13612	7292	2377	4936	1920	1442	1823	396	2885	3112	1941	3538	1237	483	4888	4004	3911	197	93	167	380	114	1112	797	346	307	495	595	70	142	81	97	13	6	7	0
97	17	327	111	25	6410	3430	2491	370	392	629	764	251	102	53	6	74588	36802	17776	32149	53920	17603	13748	8001	700	18247	2522	6625	9329	4504	11802	3024	6555	5275	966	4469	6737	6577	7713	3231	1691	2724	706	424	995	101	2137	1758	858	1362	605	182	2670	2030	1436	124	24	118	207	45	523	305	83	129	187	199	37	76	29	40	3	2	5	0
98	14	261	77	14	5134	2305	1890	215	287	475	410	130	38	19	0	61893	25593	12051	26687	41917	11747	7781	6039	327	14805	1668	3279	7767	3059	6588	1564	5122	2700	454	3093	5335	4989	6054	1902	1269	878	226	143	552	48	1816	661	279	451	384	168	1864	997	790	36	6	112	0	0	255	88	22	118	71	79	15	0	0	9	1	0	0	0
99	15	300	85	20	5955	2647	2368	244	357	619	633	165	83	43	3	70153	28133	14071	29738	51077	14014	8950	8106	396	18293	2199	4398	8649	3697	9597	1937	6849	4576	524	3594	6315	6176	7331	2385	1847	2151	585	268	889	53	2252	1506	535	1079	661	195	2386	1769	1065	102	28	154	107	18	554	255	59	156	147	197	37	44	12	40	4	3	3	0
